"cell_id","signoff_row_id","column_name","old_value","new_value","change_state","change_class","reason"
"MI455X-REBASE-CELL-02585","MI455X-SIGN-0104","authorized_review_status","reviewed","reviewed","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02586","MI455X-SIGN-0104","semantic_status_column","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02587","MI455X-SIGN-0104","semantic_status_before","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02588","MI455X-SIGN-0104","semantic_status_after","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02589","MI455X-SIGN-0104","source_line_sha256","7ffa7471b3951b50f990d6a891d874f3c8b05643dc7c92146f56b3c4437f0ff4","7ffa7471b3951b50f990d6a891d874f3c8b05643dc7c92146f56b3c4437f0ff4","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02590","MI455X-SIGN-0104","freeze_manifest_sha256","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02591","MI455X-SIGN-0104","freeze_manifest_bytes","4603","4603","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02592","MI455X-SIGN-0104","freeze_aggregate_sha256","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02593","MI455X-SIGN-0104","formal_baseline_manifest_sha256","21e9d20cd1af23278e58d795a0a4c558692c9a4bef57f2e9482545a3a9b19a83","7ff0be6c7c72f7aba85fe584a14ef9df11f72e17c84a40cb541e1c6b2933e4b1","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-02594","MI455X-SIGN-0104","formal_baseline_manifest_bytes","6070","8965","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-02595","MI455X-SIGN-0104","formal_baseline_aggregate_sha256","6aa1bd6373b9d07b383a25c1355609cc6076ee8e491048d68d9c4ba445c0d165","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-02596","MI455X-SIGN-0104","temporary_merge_validator_checks","102752","111040","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-02597","MI455X-SIGN-0104","verdict","accept","accept","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02598","MI455X-SIGN-0104","reviewer","m2_final_review_mi455x","m2_mi455x_rebase","changed","new_independent_reviewer","The rebase is signed by the independent rebase reviewer."
"MI455X-REBASE-CELL-02599","MI455X-SIGN-0104","review_date","2026-08-13","2026-08-13","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02600","MI455X-SIGN-0104","notes","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02601","MI455X-SIGN-0105","signoff_row_id","MI455X-SIGN-0105","MI455X-SIGN-0105","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02602","MI455X-SIGN-0105","binding_kind","lifecycle_pk_write","lifecycle_pk_write","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02603","MI455X-SIGN-0105","source_path","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/facts.csv","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/facts.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02604","MI455X-SIGN-0105","source_sha256","f4b00f996a666f38e671c16d979512b9216ec809d513bb48fcbc0d06683d7579","f4b00f996a666f38e671c16d979512b9216ec809d513bb48fcbc0d06683d7579","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02605","MI455X-SIGN-0105","source_bytes","18486","18486","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02606","MI455X-SIGN-0105","target_path","数据/facts.csv","数据/facts.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02607","MI455X-SIGN-0105","pk_column","fact_id","fact_id","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02608","MI455X-SIGN-0105","pk_value","FACT-M2W3-AMD-MI455X-FP32-MATRIX-PEAK","FACT-M2W3-AMD-MI455X-FP32-MATRIX-PEAK","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02609","MI455X-SIGN-0105","source_review_status","draft","draft","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02610","MI455X-SIGN-0105","authorized_review_status","reviewed","reviewed","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02611","MI455X-SIGN-0105","semantic_status_column","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02612","MI455X-SIGN-0105","semantic_status_before","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02613","MI455X-SIGN-0105","semantic_status_after","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02614","MI455X-SIGN-0105","source_line_sha256","94e0d7eb0de225f0fc541709e5ded8082e4f41bcd0ad226bc8862d70ef2b13db","94e0d7eb0de225f0fc541709e5ded8082e4f41bcd0ad226bc8862d70ef2b13db","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02615","MI455X-SIGN-0105","freeze_manifest_sha256","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02616","MI455X-SIGN-0105","freeze_manifest_bytes","4603","4603","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02617","MI455X-SIGN-0105","freeze_aggregate_sha256","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02618","MI455X-SIGN-0105","formal_baseline_manifest_sha256","21e9d20cd1af23278e58d795a0a4c558692c9a4bef57f2e9482545a3a9b19a83","7ff0be6c7c72f7aba85fe584a14ef9df11f72e17c84a40cb541e1c6b2933e4b1","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-02619","MI455X-SIGN-0105","formal_baseline_manifest_bytes","6070","8965","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-02620","MI455X-SIGN-0105","formal_baseline_aggregate_sha256","6aa1bd6373b9d07b383a25c1355609cc6076ee8e491048d68d9c4ba445c0d165","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-02621","MI455X-SIGN-0105","temporary_merge_validator_checks","102752","111040","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-02622","MI455X-SIGN-0105","verdict","accept","accept","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02623","MI455X-SIGN-0105","reviewer","m2_final_review_mi455x","m2_mi455x_rebase","changed","new_independent_reviewer","The rebase is signed by the independent rebase reviewer."
"MI455X-REBASE-CELL-02624","MI455X-SIGN-0105","review_date","2026-08-13","2026-08-13","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02625","MI455X-SIGN-0105","notes","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02626","MI455X-SIGN-0106","signoff_row_id","MI455X-SIGN-0106","MI455X-SIGN-0106","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02627","MI455X-SIGN-0106","binding_kind","lifecycle_pk_write","lifecycle_pk_write","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02628","MI455X-SIGN-0106","source_path","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/facts.csv","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/facts.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02629","MI455X-SIGN-0106","source_sha256","f4b00f996a666f38e671c16d979512b9216ec809d513bb48fcbc0d06683d7579","f4b00f996a666f38e671c16d979512b9216ec809d513bb48fcbc0d06683d7579","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02630","MI455X-SIGN-0106","source_bytes","18486","18486","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02631","MI455X-SIGN-0106","target_path","数据/facts.csv","数据/facts.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02632","MI455X-SIGN-0106","pk_column","fact_id","fact_id","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02633","MI455X-SIGN-0106","pk_value","FACT-M2W3-AMD-MI455X-FP32-VECTOR-PEAK","FACT-M2W3-AMD-MI455X-FP32-VECTOR-PEAK","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02634","MI455X-SIGN-0106","source_review_status","draft","draft","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02635","MI455X-SIGN-0106","authorized_review_status","reviewed","reviewed","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02636","MI455X-SIGN-0106","semantic_status_column","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02637","MI455X-SIGN-0106","semantic_status_before","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02638","MI455X-SIGN-0106","semantic_status_after","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02639","MI455X-SIGN-0106","source_line_sha256","f84c496df64cd5544ff7794b6564c289bdb1701447efbc2aae0e379d51d62f20","f84c496df64cd5544ff7794b6564c289bdb1701447efbc2aae0e379d51d62f20","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02640","MI455X-SIGN-0106","freeze_manifest_sha256","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02641","MI455X-SIGN-0106","freeze_manifest_bytes","4603","4603","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02642","MI455X-SIGN-0106","freeze_aggregate_sha256","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02643","MI455X-SIGN-0106","formal_baseline_manifest_sha256","21e9d20cd1af23278e58d795a0a4c558692c9a4bef57f2e9482545a3a9b19a83","7ff0be6c7c72f7aba85fe584a14ef9df11f72e17c84a40cb541e1c6b2933e4b1","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-02644","MI455X-SIGN-0106","formal_baseline_manifest_bytes","6070","8965","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-02645","MI455X-SIGN-0106","formal_baseline_aggregate_sha256","6aa1bd6373b9d07b383a25c1355609cc6076ee8e491048d68d9c4ba445c0d165","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-02646","MI455X-SIGN-0106","temporary_merge_validator_checks","102752","111040","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-02647","MI455X-SIGN-0106","verdict","accept","accept","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02648","MI455X-SIGN-0106","reviewer","m2_final_review_mi455x","m2_mi455x_rebase","changed","new_independent_reviewer","The rebase is signed by the independent rebase reviewer."
"MI455X-REBASE-CELL-02649","MI455X-SIGN-0106","review_date","2026-08-13","2026-08-13","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02650","MI455X-SIGN-0106","notes","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02651","MI455X-SIGN-0107","signoff_row_id","MI455X-SIGN-0107","MI455X-SIGN-0107","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02652","MI455X-SIGN-0107","binding_kind","lifecycle_pk_write","lifecycle_pk_write","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02653","MI455X-SIGN-0107","source_path","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/facts.csv","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/facts.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02654","MI455X-SIGN-0107","source_sha256","f4b00f996a666f38e671c16d979512b9216ec809d513bb48fcbc0d06683d7579","f4b00f996a666f38e671c16d979512b9216ec809d513bb48fcbc0d06683d7579","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02655","MI455X-SIGN-0107","source_bytes","18486","18486","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02656","MI455X-SIGN-0107","target_path","数据/facts.csv","数据/facts.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02657","MI455X-SIGN-0107","pk_column","fact_id","fact_id","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02658","MI455X-SIGN-0107","pk_value","FACT-M2W3-AMD-MI455X-FP64-MATRIX-PEAK","FACT-M2W3-AMD-MI455X-FP64-MATRIX-PEAK","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02659","MI455X-SIGN-0107","source_review_status","draft","draft","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02660","MI455X-SIGN-0107","authorized_review_status","reviewed","reviewed","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02661","MI455X-SIGN-0107","semantic_status_column","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02662","MI455X-SIGN-0107","semantic_status_before","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02663","MI455X-SIGN-0107","semantic_status_after","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02664","MI455X-SIGN-0107","source_line_sha256","a5caee443f3653207e6cb51e02d540469609eb94212e84119c500c78586cf9bb","a5caee443f3653207e6cb51e02d540469609eb94212e84119c500c78586cf9bb","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-02665","MI455X-SIGN-0107","freeze_manifest_sha256","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
