来源项目,来源记录,标题或条目说明,作者或机构,资料类型,证据等级,发布日期,记录状态,URL,来源文件,备注
调研-训练推理芯片调研,135；8；调研v4/厂商档案/壁仞-Biren/资料汇总.md:16,"📄 Biren, BR100: A Machine Learning GPU from China, Hot Chips 34（SPC/EU、V-Core/T-Core、mesh、256MB L2、64GB HBM2E、CXL、无 FP64、1GHz）.",,论文/会议,,,v4 当前引用,https://hc34.hotchips.org/assets/program/conference/day1/GPU%20HPC/HC2022.BirenTech.MikeHong.LingjieXu.v01.pdf,调研v4/99_参考文献总库.md；调研v4/厂商档案/壁仞-Biren/芯片架构详解.md；调研v4/厂商档案/壁仞-Biren/资料汇总.md,
调研-训练推理芯片调研,170；4；5；调研v4/主题分析/05_互联与拓扑差异.md:276,"📄 Chowdhery et al., PaLM（MFU/HFU 定义：540B 46.2%/57.8%、GPT-3 21.3%）.",,论文/会议,,,v4 当前引用,https://arxiv.org/pdf/2204.02311,调研v4/00_总览/03_评测口径与常见误读.md；调研v4/99_参考文献总库.md；调研v4/主题分析/02_workload拆解_训练vs推理.md；调研v4/主题分析/05_互联与拓扑差异.md,
调研-训练推理芯片调研,25；F-arch2；调研v4/厂商档案/Groq/资料汇总.md:49,"📄 D. Abts et al., Challenges/Opportunities to Enable Dependable Scale-out System with Groq Deterministic Tensor-Streaming Processors, DSN 2022 (Supplements), pp.19–22（补 Groq 可靠性""无专门披露""缺口）.",,论文/会议,,,v4 当前引用,https://ieeexplore.ieee.org/document/9833746/,调研v4/99_参考文献总库.md；调研v4/厂商档案/Groq/芯片架构详解.md；调研v4/厂商档案/Groq/资料汇总.md,
调研-训练推理芯片调研,23；65；7,"📄 D. Abts et al., Think Fast: A Tensor Streaming Processor (TSP), ISCA 2020（14nm、MXM 4×320×320、batch-1 ResNet50 20.4K IPS、消除反应式硬件）；后续 A Software-defined TSP Multiprocessor, ISCA 2022.",,论文/会议,,,v4 当前引用,https://dl.acm.org/doi/pdf/10.1145/3470496.3527405,调研v4/99_参考文献总库.md；调研v4/厂商档案/Groq/芯片架构详解.md；调研v4/厂商档案/Groq/资料汇总.md,
调研-训练推理芯片调研,3；6；65,"📄 D. Abts et al., Think Fast: A Tensor Streaming Processor (TSP), ISCA 2020（14nm、MXM 4×320×320、batch-1 ResNet50 20.4K IPS、消除反应式硬件）；后续 A Software-defined TSP Multiprocessor, ISCA 2022.",,论文/会议,,,v4 当前引用,https://groq.com/groq-isca-paper-2020/,调研v4/99_参考文献总库.md；调研v4/厂商档案/Groq/芯片架构详解.md；调研v4/厂商档案/Groq/资料汇总.md,
调研-训练推理芯片调研,3；6；65；调研v4/主题分析/04_memory_hierarchy差异.md:172；调研v4/主题分析/05_互联与拓扑差异.md:271；调研v4/厂商档案/Groq/芯片架构详解.md:39,"📄 D. Abts et al., Think Fast: A Tensor Streaming Processor (TSP), ISCA 2020（14nm、MXM 4×320×320、batch-1 ResNet50 20.4K IPS、消除反应式硬件）；后续 A Software-defined TSP Multiprocessor, ISCA 2022.",,论文/会议,,,v4 当前引用,https://groq.humain.ai/wp-content/uploads/2024/02/2020-Isca.pdf,调研v4/99_参考文献总库.md；调研v4/主题分析/04_memory_hierarchy差异.md；调研v4/主题分析/05_互联与拓扑差异.md；调研v4/厂商档案/Groq/芯片架构详解.md；调研v4/厂商档案/Groq/资料汇总.md,
调研-训练推理芯片调研,26；F-arch3；调研v4/厂商档案/Groq/资料汇总.md:52,"📄 D. Abts, G. Kimmell, A. Ling, J. Kim, et al., Enabling Artificial Intelligence Supercomputers With Domain-Specific Networks, IEEE Micro 44(2), 2024, pp.41–49.",,论文/会议,,,v4 当前引用,https://ieeexplore.ieee.org/document/10310023/,调研v4/99_参考文献总库.md；调研v4/厂商档案/Groq/芯片架构详解.md；调研v4/厂商档案/Groq/资料汇总.md,
调研-训练推理芯片调研,J-arch1；调研v4/厂商档案/SambaNova/芯片架构详解.md:138；调研v4/厂商档案/SambaNova/资料汇总.md:30,"📄 D. Koeplinger, M. Feldman, R. Prabhakar, C. Kozyrakis, K. Olukotun, et al., Spatial: A Language and Compiler for Application Accelerators, PLDI 2018, DOI 10.1145/3192366.3192379（SambaFlow""整图空间映射 + 自动算子融合""的同源学术种子：DSL→CGRA place-and-route + 自动 banking/buffering，与 Plasticine 配对的编译器谱系）.",,论文/会议,,,v4 当前引用,https://dl.acm.org/doi/10.1145/3192366.3192379,调研v4/99_参考文献总库.md；调研v4/厂商档案/SambaNova/芯片架构详解.md；调研v4/厂商档案/SambaNova/资料汇总.md,
调研-训练推理芯片调研,J-arch1；调研v4/厂商档案/SambaNova/芯片架构详解.md:138；调研v4/厂商档案/SambaNova/资料汇总.md:30,"📄 D. Koeplinger, M. Feldman, R. Prabhakar, C. Kozyrakis, K. Olukotun, et al., Spatial: A Language and Compiler for Application Accelerators, PLDI 2018, DOI 10.1145/3192366.3192379（SambaFlow""整图空间映射 + 自动算子融合""的同源学术种子：DSL→CGRA place-and-route + 自动 banking/buffering，与 Plasticine 配对的编译器谱系）.",,论文/会议,,,v4 当前引用,https://ppl.stanford.edu/papers/pldi18_koeplinger.pdf,调研v4/99_参考文献总库.md；调研v4/厂商档案/SambaNova/芯片架构详解.md；调研v4/厂商档案/SambaNova/资料汇总.md,
调研-训练推理芯片调研,N-arch1；调研v4/厂商档案/CIM-Transformer-ASIC/芯片架构详解.md:160；调研v4/厂商档案/CIM-Transformer-ASIC/资料汇总.md:23；调研v4/厂商档案/CIM-Transformer-ASIC/资料汇总.md:95,"📄 D. Wang, C.-T. Lin, G. K. Chen, P. C. Knag, R. K. Krishnamurthy, M. Seok（Columbia University + Intel）, DIMC: 2219TOPS/W 2569F²/b Digital In-Memory Computing Macro in 28nm Based on Approximate Arithmetic Hardware, ISSCC 2022, Session 16.1（d-Matrix""数字存内 + 近似算术""路线的学术种子论文：2,219 TOPS/W、20,032 GOPS、近似算术硬件 + 近似感知训练。按学术血统/技术种子而非公司论文措辞）.",,论文/会议,,,v4 当前引用,https://par.nsf.gov/servlets/purl/10342205,调研v4/99_参考文献总库.md；调研v4/厂商档案/CIM-Transformer-ASIC/芯片架构详解.md；调研v4/厂商档案/CIM-Transformer-ASIC/资料汇总.md,
调研-训练推理芯片调研,16；调研v4/主题分析/03_AI_core内部差异.md:253,"📄 Dissecting the NVIDIA Blackwell Architecture via Microbenchmarking, arXiv:2512.02189（tmem、tcgen05 延迟 ~11 cycle、FP16/FP8/FP4 ≈ 965/1925/3850 TFLOPS）.",,论文/会议,,,v4 当前引用,https://arxiv.org/html/2512.02189v3,调研v4/99_参考文献总库.md；调研v4/主题分析/03_AI_core内部差异.md,
调研-训练推理芯片调研,L-arch1；调研v4/厂商档案/Intel-Gaudi/芯片架构详解.md:151；调研v4/厂商档案/Intel-Gaudi/资料汇总.md:32；调研v4/厂商档案/Intel-Gaudi/资料汇总.md:94,"📄 E. Medina, E. Dagan, Habana Labs Purpose-Built AI Inference and Training Processor Architectures: Scaling AI Training Systems Using Standard Ethernet With Gaudi Processor, IEEE Micro, Vol. 40, No. 2, pp. 17–24, Mar/Apr 2020, DOI 10.1109/MM.2020.2975185（本厂唯一一手同行评审顶刊架构论文：定义 Goya/Gaudi 设计取舍与""标准以太网 scale-out""奠基命题）.",,论文/会议,,,v4 当前引用,https://ieeexplore.ieee.org/document/9018203/,调研v4/99_参考文献总库.md；调研v4/厂商档案/Intel-Gaudi/芯片架构详解.md；调研v4/厂商档案/Intel-Gaudi/资料汇总.md,
调研-训练推理芯片调研,121；2；3；调研v4/厂商档案/超大厂自研/资料汇总.md:21,"📄 E. Talpes et al., The Microarchitecture of DOJO, IEEE Micro 2023 / Hot Chips 34；Wikipedia Tesla Dojo（D1 BF16 362 TFLOPS 官方口径、tile 9 PFLOPS、ExaPOD 1.1 EFLOPS）；TechCrunch, Dojo rise and fall / shutdown.",,论文/会议,,,v4 当前引用,https://en.wikipedia.org/wiki/Tesla_Dojo,调研v4/99_参考文献总库.md；调研v4/厂商档案/超大厂自研/芯片架构详解.md；调研v4/厂商档案/超大厂自研/资料汇总.md,
调研-训练推理芯片调研,121；2；4,"📄 E. Talpes et al., The Microarchitecture of DOJO, IEEE Micro 2023 / Hot Chips 34；Wikipedia Tesla Dojo（D1 BF16 362 TFLOPS 官方口径、tile 9 PFLOPS、ExaPOD 1.1 EFLOPS）；TechCrunch, Dojo rise and fall / shutdown.",,论文/会议,,,v4 当前引用,https://techcrunch.com/2025/08/11/elon-musk-confirms-shutdown-of-tesla-dojo-an-evolutionary-dead-end/,调研v4/99_参考文献总库.md；调研v4/厂商档案/超大厂自研/芯片架构详解.md；调研v4/厂商档案/超大厂自研/资料汇总.md,
调研-训练推理芯片调研,1；121；3；调研v4/厂商档案/超大厂自研/资料汇总.md:22,"📄 E. Talpes et al., The Microarchitecture of DOJO, IEEE Micro 2023 / Hot Chips 34；Wikipedia Tesla Dojo（D1 BF16 362 TFLOPS 官方口径、tile 9 PFLOPS、ExaPOD 1.1 EFLOPS）；TechCrunch, Dojo rise and fall / shutdown.",,论文/会议,,,v4 当前引用,https://techcrunch.com/2025/09/02/tesla-dojo-the-rise-and-fall-of-elon-musks-ai-supercomputer/,调研v4/99_参考文献总库.md；调研v4/厂商档案/超大厂自研/芯片架构详解.md；调研v4/厂商档案/超大厂自研/资料汇总.md,
调研-训练推理芯片调研,18；M-arch1；调研v4/厂商档案/超大厂自研/芯片架构详解.md:185；调研v4/厂商档案/超大厂自研/资料汇总.md:17,"📄 E. Talpes, D. Williams, D. Das Sarma, DOJO: The Microarchitecture of Tesla's Exa-Scale Computer, IEEE Hot Chips 34 (HCS 2022), DOI 10.1109/HCS55958.2022.9895534（Dojo 在 Hot Chips 的一手演示原文，IEEE Micro 2023 期刊版的会议来源；补 §121 缺失的独立可核实 IEEE 链接）.",,论文/会议,,,v4 当前引用,https://www.computer.org/csdl/proceedings-article/hcs/2022/09895534/1GZiHhgOWcw,调研v4/99_参考文献总库.md；调研v4/厂商档案/超大厂自研/芯片架构详解.md；调研v4/厂商档案/超大厂自研/资料汇总.md,
调研-训练推理芯片调研,Q-arch1；调研v4/厂商档案/其他国产与边缘/芯片架构详解.md:189；调研v4/厂商档案/其他国产与边缘/资料汇总.md:102；调研v4/厂商档案/其他国产与边缘/资料汇总.md:17,"📄 Enflame, AI Compute Chip from Enflame（DTU 1.0）, Hot Chips 33 (2021), IEEE Xplore 9567224（燧原唯一同行评审架构发表：12nm/2.5D、4 cluster×8 AI 核、2×HBM2=512 GB/s）.",,论文/会议,,,v4 当前引用,https://ieeexplore.ieee.org/document/9567224,调研v4/99_参考文献总库.md；调研v4/厂商档案/其他国产与边缘/芯片架构详解.md；调研v4/厂商档案/其他国产与边缘/资料汇总.md,
调研-训练推理芯片调研,103；11,"📄 Evaluating Emerging AI/ML Accelerators: IPU, RDU, GPUs, arXiv:2311.04417；LLM-Inference-Bench, arXiv:2411.00136（独立横比）.",,论文/会议,,,v4 当前引用,https://arxiv.org/pdf/2311.04417,调研v4/99_参考文献总库.md；调研v4/厂商档案/SambaNova/资料汇总.md,
调研-训练推理芯片调研,103；12,"📄 Evaluating Emerging AI/ML Accelerators: IPU, RDU, GPUs, arXiv:2311.04417；LLM-Inference-Bench, arXiv:2411.00136（独立横比）.",,论文/会议,,,v4 当前引用,https://arxiv.org/pdf/2411.00136,调研v4/99_参考文献总库.md；调研v4/厂商档案/SambaNova/资料汇总.md,
调研-训练推理芯片调研,G-arch2；调研v4/厂商档案/Cerebras/芯片架构详解.md:156；调研v4/厂商档案/Cerebras/资料汇总.md:38；调研v4/厂商档案/Cerebras/资料汇总.md:90,"📄 G. Lauterbach, The Path to Successful Wafer-Scale Integration: The Cerebras Story, IEEE Micro 41(6):52–57, 2021, DOI 10.1109/MM.2021.3112025（同行评审种子论文，WSI 良率/冗余核/可制造性奠基）.",,论文/会议,,,v4 当前引用,https://ieeexplore.ieee.org/document/9623424,调研v4/99_参考文献总库.md；调研v4/厂商档案/Cerebras/芯片架构详解.md；调研v4/厂商档案/Cerebras/资料汇总.md,
调研-训练推理芯片调研,174；调研v4/主题分析/09_可靠性_容错_训练稳定性.md:158,"📄 H. Dixit et al. (Meta), Silent Data Corruptions at Scale, arXiv:2102.11245；Detecting silent data corruptions in the wild, arXiv:2203.08989.",,论文/会议,,,v4 当前引用,https://arxiv.org/abs/2102.11245,调研v4/99_参考文献总库.md；调研v4/主题分析/09_可靠性_容错_训练稳定性.md,
调研-训练推理芯片调研,174；调研v4/主题分析/09_可靠性_容错_训练稳定性.md:162,"📄 H. Dixit et al. (Meta), Silent Data Corruptions at Scale, arXiv:2102.11245；Detecting silent data corruptions in the wild, arXiv:2203.08989.",,论文/会议,,,v4 当前引用,https://arxiv.org/abs/2203.08989,调研v4/99_参考文献总库.md；调研v4/主题分析/09_可靠性_容错_训练稳定性.md,
调研-训练推理芯片调研,16；H-arch1；调研v4/厂商档案/华为昇腾/资料汇总.md:24；调研v4/厂商档案/华为昇腾/资料汇总.md:65,"📄 H. Liao, J. Tu, J. Xia, H. Liu, X. Zhou, H. Yuan, Y. Hu（Huawei）, Ascend: a Scalable and Unified Architecture for Ubiquitous Deep Neural Network Computing (Industry Track), HPCA 2021, pp.789–801（达芬奇/Ascend 官方一手架构论文：标量+向量+3D Cube 异构 AI Core、多级片上 buffer、Ascend-Max/Mini/Lite/Tiny 系列）.",,论文/会议,,,v4 当前引用,https://ieeexplore.ieee.org/document/9407221,调研v4/99_参考文献总库.md；调研v4/厂商档案/华为昇腾/芯片架构详解.md；调研v4/厂商档案/华为昇腾/资料汇总.md,
调研-训练推理芯片调研,117；7；调研v4/厂商档案/Intel-Gaudi/资料汇总.md:36,"📄 Intel, Gaudi 3 (Hot Chips 2024, Roman Kaplan)（MME 256×256 output-stationary、24×200GbE RoCE、板内 21 NIC 全互联）；Gaudi MME 可重配/可编程性分析, arXiv:2501.00210.",,论文/会议,,,v4 当前引用,https://arxiv.org/html/2501.00210v1,调研v4/99_参考文献总库.md；调研v4/厂商档案/Intel-Gaudi/资料汇总.md,
调研-训练推理芯片调研,117；3；5；调研v4/主题分析/05_互联与拓扑差异.md:273；调研v4/厂商档案/Intel-Gaudi/资料汇总.md:25,"📄 Intel, Gaudi 3 (Hot Chips 2024, Roman Kaplan)（MME 256×256 output-stationary、24×200GbE RoCE、板内 21 NIC 全互联）；Gaudi MME 可重配/可编程性分析, arXiv:2501.00210.",,论文/会议,,,v4 当前引用,https://hc2024.hotchips.org/assets/program/conference/day1/60_HC2024.Intel.RomanKaplan.Gaudi3-0826.pdf,调研v4/99_参考文献总库.md；调研v4/主题分析/05_互联与拓扑差异.md；调研v4/厂商档案/Intel-Gaudi/芯片架构详解.md；调研v4/厂商档案/Intel-Gaudi/资料汇总.md,
调研-训练推理芯片调研,Q-arch3；调研v4/厂商档案/其他国产与边缘/资料汇总.md:101；调研v4/厂商档案/其他国产与边缘/资料汇总.md:26,"📄 J. Ouyang et al.（Baidu）, Baidu Kunlun: An AI Processor for Diversified Workloads, Hot Chips 32 (2020)（8×XPU-SDNN + 8×XPU-cluster 内部结构）.",,论文/会议,,,v4 当前引用,https://hc32.hotchips.org/,调研v4/99_参考文献总库.md；调研v4/厂商档案/其他国产与边缘/资料汇总.md,
调研-训练推理芯片调研,Q-arch2；调研v4/厂商档案/其他国产与边缘/芯片架构详解.md:190；调研v4/厂商档案/其他国产与边缘/资料汇总.md:100；调研v4/厂商档案/其他国产与边缘/资料汇总.md:25,"📄 J. Ouyang, X. Du, Y. Ma, J. Liu（Baidu）, Kunlun: A 14nm High-Performance AI Processor for Diversified Workloads, ISSCC 2021 (Session 3.3)（XPU 真实微架构种子论文：14nm、INT8 230/281 TOPS、512 GB/s、矩阵乘 + 可编程 cluster 混合）.",,论文/会议,,,v4 当前引用,https://ieeexplore.ieee.org/document/9366056,调研v4/99_参考文献总库.md；调研v4/厂商档案/其他国产与边缘/芯片架构详解.md；调研v4/厂商档案/其他国产与边缘/资料汇总.md,
调研-训练推理芯片调研,160；调研v4/主题分析/03_AI_core内部差异.md:247,"📄 J. Pool et al., Accelerating Sparse DNNs with 2:4 Structured Sparsity, arXiv:2104.08378（峰值 2×、非结构化收益微弱）.",,论文/会议,,,v4 当前引用,https://arxiv.org/pdf/2104.08378,调研v4/99_参考文献总库.md；调研v4/主题分析/03_AI_core内部差异.md,
调研-训练推理芯片调研,K-arch1；调研v4/厂商档案/Tenstorrent/芯片架构详解.md:167；调研v4/厂商档案/Tenstorrent/资料汇总.md:27,"📄 J. Vasiljevic, L. Bajić, D. Capalija, et al., Compute Substrate for Software 2.0, IEEE Micro, vol. 41, no. 2, pp. 27–33, Mar.–Apr. 2021, DOI 10.1109/MM.2021.3061912（Tenstorrent 唯一进入 IEEE Micro 的同行评审一手架构论文：compute-on-packets fabric + 动态条件计算，首披 Jawbridge(2019)/Grayskull(2020)/Wormhole(2021) 谱系，Tensix 数据流范式种子文献）.",,论文/会议,,,v4 当前引用,https://ieeexplore.ieee.org/document/9373921,调研v4/99_参考文献总库.md；调研v4/厂商档案/Tenstorrent/芯片架构详解.md；调研v4/厂商档案/Tenstorrent/资料汇总.md,
调研-训练推理芯片调研,159；调研v4/主题分析/03_AI_core内部差异.md:251,"📄 KIVI: KV-cache 2-bit 量化, arXiv:2402.02750（key per-channel/value per-token）.",,论文/会议,,,v4 当前引用,https://arxiv.org/pdf/2402.02750,调研v4/99_参考文献总库.md；调研v4/主题分析/03_AI_core内部差异.md,
